src,dst
245347235,225032747
245241261,229634330
245225026,246076820
246112685,250212614
245159443,245159447
11385409,105937454
194950104,195531984
92797778,109139668
244724166,244758253
245436162,245438710
245719246,245719251
244302462,246007739
245750171,245750173
245762973,245762980
245426076,245431036
244742087,244743580
245478192,245478605
244688142,105937502
245266481,245266337
244302282,244302287
244301554,245430016
244315854,245250806
194950106,194950098
186126686,245867233
202086547,244701916
34808638,245234433
245759470,245759483
246116941,245415319
244688165,244688153
245295969,244661631
244745353,244749329
244722759,236493843
245471351,245471355
245501396,245501409
245426405,245426403
245760704,245760711
54634125,246419095
245780732,245780750
245425044,246053786
245279905,245280416
245430341,54645179
244686976,244686674
244301554,244302292
244362909,244363013
245240999,245287329
244686494,247360864
104195304,245223412
244662667,245153042
245244474,203606951
244739614,245278082
90151260,246056034
244659872,105937513
244732267,244745788
246124875,246124883
246092602,246092828
245163063,245163059
3194818,245441240
244279334,244696199
244688977,244688678
245391107,244662664
244734831,244763077
131824618,246096938
245723638,245723635
44327780,69125350
244770912,245210056
246147658,246148376
245221948,183887298
245775714,245775810
245153061,245153055
244370289,246140953
246111214,245426105
244659887,196751672
245835894,245835888
244768228,245270873
245333274,245333276
244732252,244757147
188319406,33749845
244316493,246074171
245197887,245246191
105937442,132191728
246403720,203607394
226257407,245303758
245759755,245759775
244767705,245261905
236728257,245223412
245407540,245407542
202971568,244716253
246039650,246039659
245750862,245751254
246062083,246062087
245248598,245430584
105937445,142213051
245760681,245760686
155071447,245418630
245502826,203609789
244374594,244374604
25847646,245747943
194950106,245278447
245440515,246055555
244374744,244374749
245719171,245719177
245363127,244688630
244311438,245479157
245437557,246207946
105937513,245153595
202954549,244793577
244725705,244744237
118390880,245939847
244278923,245228779
244745353,244748315
246350735,246350738
54634127,246424855
246350639,246367699
244336617,245352697
245721968,245723640
246043775,246043778
244763077,244765281
244373438,244373595
245236112,245425052
244741201,244746568
246060497,246060502
168628008,245180209
244685088,245411348
98467554,73768269
246061595,245424812
113518012,245288920
245155544,245155547
245783336,90165650
244302162,109727611
245467417,245472443
245481180,245481175
244772934,246160071
208172019,245352697
244694276,245251166
244725705,244740435
245428162,245428154
245249447,245249453
245744215,245744388
244726602,244734831
246051801,246051806
244281812,245424171
244757606,244760276
186126686,245344183
245736770,245736776
245764123,245764714
244750417,244759971
244675247,245795488
244315327,244688977
244751101,244766336
245791236,245791233
244681159,245503991
15247041,246140245
246096958,246097175
87829417,246051909
245371617,245479553
91691752,105937509
105937441,76649006
244662708,245176364
244681856,244693362
245199733,245213098
245725003,245826568
244761351,245437574
245261905,245282709
54645176,245429703
245297774,153725867
246052281,246052298
245436162,245988067
244779328,57270110
245759916,245760308
245262646,95923010
203606068,203606799
245408011,245724895
245249797,245431803
244374814,244374818
244723518,244724166
166222468,230656324
196214476,244716151
245155196,245155236
246176704,246176712
246172347,246172351
244794338,244794344
245430590,245424763
244280319,245296016
245439835,245439829
244299645,245341775
244695062,245232373
174367939,102877989
245875115,245439799
9667606,244688630
244659900,244659899
245933288,246230946
244693936,245248598
52377499,245152454
245777572,245777660
244279336,245296018
245283218,246178763
246044427,246044429
246097175,246097220
245214808,245214812
244714779,244714785
245480382,245480394
245155859,245156133
245437574,245432955
245242347,183842793
246172645,246172650
245482514,245482517
245352215,245854401
246392534,246392535
105937442,245363377
244672959,244662738
245202933,246030819
41914082,207183378
244688158,244688153
245157056,245157060
244760276,245993439
244797259,244797255
245768500,245768510
245469252,245469434
245195979,246131003
245268729,245268732
245297745,246007739
245217117,246403193
245434097,246146263
245411333,245834867
246119024,246119026
245275999,245277583
245475655,245475889
244310213,202484662
245413206,245413203
181296209,245194796
34839189,244297630
76987699,246131003
33749845,244383994
245297742,244659888
116627131,244385119
245200625,245261212
246047482,246047486
184519404,245441276
245428152,201679775
238599619,244712625
245158827,245158848
245501388,245501396
53016532,27557962
246146925,246146931
51593101,245932267
183925717,244714402
246392535,246009797
244681084,244681081
194950098,236493843
129537006,54105830
245411345,245788008
246042398,246042403
245772400,245772406
244294958,244688586
110778787,105937460
245170291,246136138
246053433,246400220
245199744,245430016
246049851,246049855
245208988,245425268
250228404,250228407
245449990,246137501
244766336,245274458
245437580,245988038
207495740,246041035
61126162,25121532
244715929,203606710
245423455,245423453
245439822,245439819
3114833,246131003
246062073,246062078
245739243,245739483
244302702,245430016
244792571,244792576
245427926,245427924
244301557,245252061
244741201,244742087
202485124,246172645
245304330,246140564
245344224,136576040
244377442,244377447
245834867,245834876
244743463,245280416
244728565,244731194
245461832,245504791
64537745,202086547
245341775,246008255
244351171,118383459
203605998,202485124
244299412,245922352
245772406,243660839
245428571,202483523
245224461,245224458
244716237,244716240
64849576,245231988
245789139,245789076
245416332,246392541
245333287,246392633
244304327,244795222
244324744,183993843
131611509,61272756
244691463,245200625
244758258,245270873
245766221,245766231
73579186,54824200
245319657,245722353
139589154,245734118
245216315,246016150
220420868,245722359
245214436,245214808
244730268,245280416
250229047,250229053
245498492,245498499
244715415,244715419
246045025,246408454
246088751,97622684
245433833,246207946
250228115,250228117
244294900,244688642
246046870,246047482
51593101,245276303
230656330,228587462
245157002,245157005
245437557,245988038
244280589,220420868
88411830,244662463
245240977,246171340
244354231,246036358
244696454,246155247
245774071,245774074
245739996,245740451
246387370,250218173
144884370,86515213
245210363,246430225
245216692,245216700
244758253,246180563
60287794,245466038
245765763,245765767
245411348,245794496
244797995,246156729
240477091,198476150
246112802,246177003
245737225,58470523
245283218,245995708
245818427,245818434
245729244,245729627
244758258,244758639
245216309,245216319
244761351,194950099
245216733,245216734
244755126,244757606
10982444,245241093
245736776,245736986
202483523,245428575
245730521,245730527
245246549,245246561
246114355,245427797
246403556,246405338
244726602,244728565
245771875,245771879
246142906,175922464
244713483,244713485
245502780,245502782
244324734,244324744
244659802,245249774
245270873,245277798
245763002,245763370
245286813,245285300
244736727,244740435
245277798,245281921
195531984,244748072
245860962,245791487
246037939,246095991
245214444,245214824
140886387,50972407
244680720,244680719
245148945,245424173
31012987,246870460
24996627,245719226
245719232,245719234
244665065,245408544
245779709,245779718
245244074,245243928
245774824,223596418
245438710,245932267
245244706,244677148
245167335,245167325
245241737,245241732
244370402,245509030
246079353,246079362
246144599,245417430
194950104,194950100
246036444,246348208
86329165,245772362
245285289,246158254
245157012,245157018
54826863,244792870
72221567,63657186
234510563,54824202
245216319,245216365
245827024,245827028
245739483,245739495
244770908,244770912
245261899,245261892
246391798,246407423
226257407,202980886
244715494,246391798
245719204,245719211
245180131,246172230
245426429,54640348
245256253,246159873
245286993,33018929
245967999,246172340
244375148,244797998
245156432,245156438
246384786,246417371
105937462,73240484
246135738,246400751
203605939,246145786
246059485,235786671
245340938,245390783
38127551,245466224
245357479,244689609
245409290,245409288
245329511,245344187
244770179,245232733
244740454,244740701
186963463,246120818
244338347,241985683
244353288,244773491
31067604,244686976
244797236,245461832
244298094,245428141
245435121,202484139
244660079,245152136
244792161,245208881
245188214,245188212
250227320,250227321
246417031,246417036
246407436,246407441
246421625,246308155
246045480,246045482
202971548,244716233
244294932,244695061
242279772,183925717
49288645,246059379
246045084,246045089
245203711,246113233
244373240,245283948
245285300,245430016
244741548,244746552
63774915,245482118
245771276,245771283
244715491,244715492
95017540,245265961
245407482,245407487
245499744,203606829
244302836,244676127
246407441,202484118
245151625,92796075
245775310,245775389
246096002,245791236
245861903,246111214
245316602,246367694
244688166,244688153
245854401,245854405
246087093,154314340
21192171,246044052
245791760,215112201
245281921,245283218
245734153,245734248
244310232,229022191
244750417,236493843
244767705,244768228
105937448,75700159
50326041,246140564
245425049,245425048
245754127,245754513
105937454,246188207
245747485,245747491
244755126,244757147
245231221,246276243
244760276,245270528
105937222,246138183
245282187,245988067
245237905,245428577
244713003,244796956
233686496,245273662
245176357,246098341
244359446,244359607
245218307,245325359
245440150,245439837
244675945,245200273
246061021,246398220
246051540,245441233
244311418,245286813
203605937,245503569
244375040,244375148
194950099,244763077
245153538,245261899
246070694,246358028
246044429,246358375
244716145,244716143
245479583,183925718
246054713,246054720
244757606,194950102
244699417,24178799
244735142,244735870
245163059,245424175
91691752,187963265
245336857,245867181
245875931,246140269
244748315,244758258
244761351,245276303
244739614,244740435
246145482,203605939
54105830,245807510
244734831,245988067
245355416,50386149
245427899,245427895
245436183,245436162
244741201,244755126
245333659,245867174
56521489,244688586
245212530,245214121
245775389,245775392
245780100,245780106
34119191,61126162
244715118,40002661
245767399,245767401
244354223,246346984
142213051,71805295
244298626,244794737
244659797,245427441
244278923,245716458
244732267,244736242
39443180,246140564
244725446,244740435
72221504,246126396
245202970,246188221
244373194,245425049
245988067,245988040
246016148,246383774
15188335,246168007
72221504,105937507
244688166,109124106
245270528,51593101
246043029,246250121
245150893,246036961
244760956,245261905
244732267,244760276
245418220,106601918
245747408,245747409
245740451,77138947
20101548,35699969
244317297,246158569
245413465,172510547
194950105,244750417
246118349,246148376
51593101,245281921
246049864,246049866
245427900,245427895
244726602,194950104
244681494,244693888
244659886,244659883
245426062,245426061
244677467,244796449
245426397,245426403
244800339,245241146
245427811,245426432
246038530,246038532
245436165,245437580
244338485,245939847
245209240,181295411
246121110,155071447
245197885,245261584
245241590,246137501
244728565,244729990
245434063,246271291
245469434,245469646
245432947,245988067
246050591,246050598
105937507,246126432
245243361,245244793
246051829,87829417
245204849,246188536
16232244,244783808
245198208,245274356
245251788,54828943
244364028,245495462
245199729,246116790
245770852,245770857
244792576,244792578
245346315,246137501
244315848,244695061
250209610,250212196
245241275,245438780
246106612,246390846
245441241,246044422
245202956,245245230
142213051,245352697
245281921,245436942
244309713,230614951
244750417,244763008
245252803,245502825
21937639,246188195
245441226,245440879
245502604,245502780
245479561,245479567
245202859,181963664
246146931,246147243
245240995,245288893
246135053,246400751
244682531,245267061
244377432,202483512
246043022,246043029
194950106,244743580
244750737,51593101
244741201,244743580
245341381,246111153
244377432,244690441
4181209,246352761
244745788,51593101
245157084,245157293
245475538,245475540
245198509,245213383
245426102,202483463
245435106,245939838
245144856,246348208
244374355,244689630
39451221,97098135
54633825,246407579
244723518,194950106
246009797,245965763
244730702,245279080
246176033,203003993
244748315,244751041
245439799,187963265
244662731,244662726
245479830,245479834
244772244,245240416
245791487,71076919
245430339,54649862
245428227,246391038
245730892,245731288
245428577,245428575
245441240,245441235
244758258,51593101
245280159,245283218
238615443,105937222
244678015,245199729
105937446,246140269
245481175,245481182
224008655,245418228
244758643,245436160
245767595,245767603
194950106,244751101
245436162,245436942
244796524,245200623
194950100,244735142
245731288,245731291
246044395,246044399
245782201,245782204
244798302,245208600
76202981,244383303
29777409,245791493
244680567,203605863
245501644,245244074
246107573,246388169
246041042,246041211
245425050,245425048
245428240,245428244
245811295,245811298
244371332,244371617
245782204,245782205
245295375,245151247
245241124,245241123
244312783,245241710
244713483,245239060
246115226,246176704
246051806,44860316
245333659,245461834
246117781,245967999
43721301,82893126
50156267,227205208
244792179,244792188
244665065,244684989
245195177,245195587
241985683,107355946
246046488,246046491
244743580,244744193
177222865,108776665
245431995,246357348
245216741,245216951
245440148,245439837
245216736,246188243
244690775,246066343
10982443,244313037
245218301,245813634
245732665,245732671
245765195,245765198
194950106,244751031
244368030,245302358
245765802,245765809
96750562,54824203
246392546,246392555
245426403,245426430
245867191,245867196
244284211,245352697
245441223,245440879
246139949,211569304
250228769,250228776
246061027,246061031
244301093,244714805
90435945,67284446
245297767,245297770
245231972,246989826
245498506,245498509
245992395,250222702
246049027,246049031
245332414,244688135
244691736,245239163
244373595,244373867
244715790,244715929
245386996,54645172
203605786,244377442
188504403,245252458
245389991,245807733
244282199,244686976
245150971,245151621
245460186,246103525
245163929,245269718
245427912,245427909
245195979,245223546
245438710,245988067
245216741,246189632
244794737,244794739
245764119,245764123
244742087,244752130
75647082,76365066
244696212,245241568
244700728,246187558
246052267,246052272
241732967,246430225
245770865,245771090
244361520,244361929
245157030,245157040
246030828,246406204
27347402,245361533
245407748,167017113
245438379,245437794
245426984,250223024
45116250,246382001
244716169,244716171
76741758,187963265
119416891,244279314
225370548,245716452
245856724,245857136
245771241,245771245
245441233,245440879
244676919,245288440
245205564,245964552
245770836,245770842
245732899,245733022
244691811,245391803
244691408,244691083
245344433,245288921
31417416,244712021
244689630,245468388
244721166,244754435
108754092,58055348
194950106,244760956
245316224,247573940
23199741,199706994
245328893,246478960
245747943,245747959
245827426,245828149
244794325,244794330
244802143,244802445
244768228,244768464
245156680,245156703
245279080,245993942
245932267,245988043
244366771,246140269
246125300,241619293
250226967,250226992
244688647,244688644
246070470,246400402
246045089,246045101
244742087,244757606
244726602,244732267
245244843,245246540
194950100,244732267
26541560,244663265
236493843,245436597
244660079,245261892
245169068,246188536
245216733,246188243
244294942,245430016
245463183,245471348
245436597,245932267
246121822,76253615
244688644,245232733
244351620,213821496
245465082,245466523
245831247,245831232
116792090,96308769
245139638,246137501
246037930,246870460
245251137,246153181
244742087,244751101
246367694,246367699
185045063,116792090
245779691,245779698
244692606,245482108
246112802,246015541
105937505,236728257
245724923,250208418
236493843,245276303
245779262,245779270
244297620,244679362
245467417,245467444
244304307,244684624
245198515,245202970
66237981,245777529
245502825,203609789
103956754,245774063
245782178,245782183
55228309,117950686
246044432,245435796
245773801,245774056
245985458,246294463
246379790,246030826
35699969,27953794
246104567,246401026
245439836,246041942
244723518,194950100
245427445,245427441
245427445,231904991
244279328,244695061
44993646,105937505
244766336,244767676
245781969,245781975
244688582,244688578
245241104,203606799
244301357,244714804
245251486,244688143
245148140,245713531
245153583,245792966
244315831,244688977
245156432,246187625
244306658,245922235
244794763,203607457
246814442,246815452
245279080,245281921
245153607,245154016
244660446,245939838
244715519,244715515
244792196,244792200
244740435,245277798
245797435,245797434
245425079,245425078
244745788,195531984
244297066,244378466
245474664,245241143
245152123,245154424
245214416,245214444
245774063,245774068
244750737,244756712
245264982,245264984
245407542,245724982
69039448,245150195
245439824,245439819
244377388,244681563
76009326,245747500
202484986,244793958
245239451,245239447
246052272,246052274
244299198,244794170
245717497,245717500
92796075,203606068
245468010,245468044
245200285,69920523
245719243,245719246
245722714,245723651
244748315,244749329
245789079,245789076
236493843,245988067
250228407,250228409
244301348,245343387
245282187,245436942
246055179,246055182
245773666,41665948
244679343,244716237
105937459,110778787
244726960,244762568
74572365,250216051
245438377,245436160
245223412,245828145
227919597,119416891
246121816,246122078
38673925,244382517
50735863,35744966
245165586,246136138
202484687,203605868
245149313,245148945
160533672,244684979
96877960,74081968
244712073,244712128
186434409,245288915
245297774,246137501
246047968,246048265
203609685,245390417
245139662,113893015
245469646,245469655
93213189,245498726
245779702,245779709
246088015,246127255
245826575,245827024
244680719,245208160
245287332,245434420
244715931,244715929
9667606,246161069
246053430,246053433
244327993,244327998
244688613,246153135
244730003,194950106
246114876,246176712
27347402,11385409
246074171,245425316
246132114,245429702
244659879,246387326
246147977,245425316
244315599,244695061
245470077,245470082
245782216,245782219
246049855,246049859
244385629,245352697
245504791,246110117
245782383,245782388
246049861,246049864
244681490,245209240
245243367,245243370
245358663,246133817
244688639,245347235
59052409,245768539
245870916,222044088
202597672,246048713
245245190,246158258
245502568,245426412
244364008,245286813
54824203,245967999
245159457,245159811
244730702,244734831
246379124,250213391
245502591,245426701
246060412,246060415
238674408,246280892
216908418,244798309
145499412,245153605
245781166,245781290
245493532,245984077
118097224,245428162
246142947,246391805
244318348,244666825
245735166,245735174
203609697,245502604
4181209,106217531
246308155,246421641
245251841,246410529
244306711,245422539
244767695,245274458
245483288,245483736
244742087,244745353
246062691,246062694
246041035,246041042
244739614,194950105
245157577,245157823
245479539,245479546
244724562,244725446
245732348,245732352
244688611,244688603
245210056,184086368
244680538,244680534
244681085,244716166
245766231,245766233
244374749,245866455
245479946,245480382
244768450,245277798
245406251,203003972
246377103,176072245
245474655,245474664
245747409,245747418
195531984,244751101
246277176,250223015
202544055,174367939
245237868,245242536
97818698,64849576
246039366,245992130
61269394,76741758
245151676,245724919
246059754,246250121
245476596,245476598
246039643,245791236
245482102,245482108
99205316,245268715
246109015,245986589
245333269,245333274
245279080,245993439
246045495,246045499
244688985,246140252
246167979,54645174
244725446,244732267
246061038,246061042
72872091,245795488
244801355,112261957
246048669,246048698
246060889,245424807
54418581,106596822
76253615,246122084
86223598,52871356
245338179,245501612
54801252,67220406
246053802,246053974
246417371,246421612
246048265,246048270
194950102,245278444
130898261,129397602
141510295,186222266
246060722,246060868
185426445,245718113
244285362,210102888
245334915,210769996
96746451,53541548
244696194,245234433
245471052,245231983
15402350,246072701
245719629,245925170
245158848,245158851
246168177,246168422
245479197,245479204
246419561,246420059
244724166,244741548
244385119,245352697
245166045,245818326
245762985,245763002
245140493,246137501
245791236,246096010
245243914,245243923
244794752,244794760
244308464,245363720
244749329,244751668
244797992,203606816
245725050,245725052
28847070,246400402
158850875,245209432
244702009,245420853
244726602,244750417
245262647,246416803
193190616,245226295
104122013,245770852
244725705,244732259
244731194,244741186
246172650,246030822
246391038,246391942
244724166,244752446
194950104,244729990
245482898,245483264
245334897,245435115
245725409,245725657
192436026,246016152
245828145,246095991
244682840,244693721
27557962,66042354
246103283,245982506
244661627,213317337
245205648,245205643
244688164,244688153
245867221,245867227
150895106,244686674
245288419,245408011
194950102,244760956
244342466,245346315
245476212,245476218
244278978,244797646
210401259,66107528
245765180,245765184
245424522,245424521
246030825,246147638
22318730,246135053
244713493,245226705
244677143,245266808
245435797,246040776
244327998,245251819
245280416,245282709
250228409,250228426
245777502,245777507
246124883,246125300
229108361,245795488
245531293,246140564
245747507,245747790
117950686,246407441
244378596,244378604
245196022,246135053
244765281,244768228
246060487,246060489
245498509,93213189
104142878,245762965
244756712,245261905
244715108,244715118
244683101,245482587
246060235,246060412
246040786,246040789
105937225,245407475
194950105,244744237
244681167,245196012
245382922,183925718
244797646,244797644
245717940,245717944
245772362,245772366
244679362,245424768
245437574,246180563
245287331,245287332
244374818,244375026
245774156,245774161
244679346,244716253
245751311,245751316
244301561,245479204
250226992,246543813
245441240,246045078
245502590,246010487
245358669,245425045
37948565,628769
4251198,100537701
245767627,245767632
245210379,246139298
245436183,245997717
244682018,244681856
31067604,245360659
194950099,244767705
245761130,245761427
245186433,141093274
245154811,245155173
245257627,245426072
105937508,245232733
245241264,245430597
245334133,184605329
244745353,195531984
245153536,245268715
244744237,244749329
246391928,246419113
169719308,235640899
245425555,246406204
246040776,246040779
244694276,246153857
245500480,245500731
245426991,245426988
245867216,245867221
244345507,245352697
244724166,244730268
245762083,245762088
245825687,245826026
245773636,245773645
244714451,245415622
245392267,54807096
244744237,244751789
245139866,246405030
208292842,244688143
67360739,245363127
245213142,246166161
245770709,245770836
245297770,245297773
244755126,245270528
245283218,245432955
245199764,245246561
244798698,244798704
245431821,54824201
245267061,245441223
201208857,75699271
244302292,245430016
245766498,245766507
245784120,245784122
244715788,246112283
245245206,245245213
49711953,39477387
245446909,245446077
245774150,245774151
245156158,246131457
245371179,245867187
245746419,245746424
246406204,183925719
245425312,245426111
245210113,246409645
245333667,246186469
246167990,15188335
245439825,245435797
245319485,245319488
244372333,244773491
244659802,84351290
244327968,244327984
245414818,246403193
245277798,245282187
244677143,245197895
245156158,245156432
246097454,246097515
58474194,245775061
245244807,245244804
236493843,244758258
244296757,245481172
244745788,244746552
34808638,246132486
184834431,245939847
244721166,244722759
245421439,54565872
230656325,230656327
244702009,244702013
71503057,245223847
245282709,245436162
244743580,244748315
246172340,246172347
245391788,244691811
244713654,244713754
194950105,244749329
245737215,245737225
168628008,245360659
245441239,246059677
245139638,213480554
245344771,245344776
244679684,203605937
245716755,245716751
246114949,246145786
245213411,96403067
236846430,245275083
203609795,245244807
245188209,171360540
245760478,181736379
245502780,245427899
246040789,207495740
245236434,245424155
244792565,244792571
244279646,244688650
203605868,246419103
246107846,246144564
244301552,244301554
246107108,245968562
246107159,250209296
246059700,246059703
246052277,246052281
245328463,244688615
105937442,197216576
245441247,245441235
180990504,250207983
244724562,194950098
245770842,104122013
244688627,244688623
245224595,246373430
246107586,246402549
245750173,183610711
245992130,246039643
246144596,246144599
245768876,245769132
182697562,85216458
244688586,244688578
245297765,245297767
245437557,245437580
184378155,184377520
245733022,245733026
244715788,244715786
44860316,246051813
244725705,194950098
246157508,246413882
246054504,184484809
245438710,246004799
244687076,244687296
245213106,245213126
245438377,246180563
245282709,245997717
244684628,245503986
244713953,244713957
245744210,245744215
246385582,246419095
244748315,244750737
244678790,245199730
245198202,246106612
245423453,245431031
245477136,245477141
246053070,246053298
245177803,245186433
246024562,46560119
60287794,24509414
244761351,244767705
244352270,216054443
245434788,245434453
246077501,245410106
245241583,245241578
250228124,250228127
246066343,245724906
108776665,245778035
51413966,245227655
245241719,54801250
194950104,244731194
245421361,245421162
244730003,244730268
246121810,246121822
106309846,245436183
245241734,245867181
244691857,244691862
246372606,246392651
244739614,244752130
27382560,236846430
246367440,245723433
244739614,244740364
245440507,246052924
991424,246174296
244770760,245283948
245453444,110818526
118110289,245329081
245479824,245479827
245867187,245867191
250228413,250228417
207183378,246140564
244715498,244715497
244693721,244693888
245155162,245155166
136576040,245417435
245747387,245747408
244723518,194950104
230690140,245469814
33580631,63413722
245779270,245779276
246122084,246122128
245279080,245282187
244281834,245389991
246380146,246419103
245771235,245771241
4174951,245150899
244763077,244768228
245425044,245424768
245243919,245243914
245265627,245265624
245179906,245223965
245740557,245740570
245774612,71972215
244324754,246142922
43721301,26304651
245281921,245437574
244741201,244741548
104943787,245939847
244797260,245196020
245252362,246412332
244280326,245355416
244309943,203605810
245432373,245432362
245774853,245774855
245454840,245152060
245760686,245760692
245796136,232426776
194950099,244766336
105937502,81568375
131611509,244684971
246276221,245971694
244734831,244735142
245251148,246412254
244745788,244762568
244751101,244753845
244730702,244744193
56452216,245282709
246144564,100537701
194950099,244765281
245251803,246172018
244725446,244735870
244730003,244746623
245466461,245466704
245282709,245436165
245475537,245475538
245737214,245737215
244377447,244377768
245751392,245751394
245194812,245195017
245244793,245244795
246030821,54801250
244342134,245866443
245772366,245772369
92670316,245231971
245441262,245787542
244716233,244716237
250210736,250212510
58487749,245775699
236493843,119086419
244364613,245352697
245172765,246067552
81008009,245168506
245727726,245728426
236493843,244755126
245438710,245988038
245722299,245722297
245436183,245436942
244671833,246132556
245302358,245458503
244770179,246490194
245374252,245414221
245250147,245432006
245239139,245430584
244374604,244797998
54819736,244713761
245241126,245241123
244375148,203609937
245779276,245779282
245794496,245801422
245417321,246416086
244324740,245251128
244734831,194950098
218594859,22449060
245402487,245428230
245151625,245151630
245444334,245787542
244278903,244659835
246142178,245430341
246114382,247583955
244691054,244690775
245295987,244659855
244376750,244692606
50326041,31067604
245214132,245214135
245467444,92691765
105937448,245352697
245499744,246140892
194950098,244744237
222255627,246048663
244302451,103816159
244659899,245152669
244716123,245209233
245221723,245274174
245244074,245502568
246114949,246381248
245200254,245213103
244324747,244324751
244750417,245275999
244693362,244693631
244691822,244691816
245188415,245795488
245440508,245440507
244315811,246142928
245436942,245437794
244689354,245239055
194950099,119086419
244735142,244736325
244686978,244686674
245244799,245922352
244741201,244741553
244690441,245984704
209642011,244659844
244682779,244716171
245316544,245831662
244679638,245288440
246096942,246096948
245454531,245454840
244376095,229021501
39451221,246174296
245475635,245475640
245333910,245472975
105937507,246174259
246059703,246059706
244742087,244758253
245157831,245157843
244666821,245818633
113518012,27742555
245279080,245280416
195531984,244761351
245997717,245991427
244302052,244715419
246140915,246580481
244301549,245430016
95969971,772431
244688582,246153543
74334985,246135059
244688589,245231988
244728565,244736727
244372347,245425049
248787425,247299215
245344564,244716126
244735142,244740347
244723504,245275999
245787009,245811295
193190616,106158039
246353621,246358431
244684636,244798725
244760276,194950099
244701916,245789729
244275093,244662664
244683194,245197534
244301589,245478183
245261905,245436160
246103378,246400751
204171168,246126393
244798725,244798986
246391521,246420134
245155173,246188536
245432955,245997717
245215844,245216307
245773662,245773666
245296010,244659879
245777519,66237981
245364540,246399123
143013788,245827421
245475537,246108979
244279323,244688977
194950098,244761351
245441235,245984078
219818229,245228779
244793883,54633482
244748315,244751101
244797634,246118466
181686172,245772375
244744237,244746568
245240971,246144599
244724166,244751668
245280159,245282709
96702559,245165922
36761261,105937462
245732671,66238688
22449060,33973914
244751101,244752130
100327411,218965531
244750417,244751101
8940625,246401026
245199744,245249763
244659777,159142273
245243361,245243365
244726602,244726960
245464295,245466532
244301832,245501424
244797659,244797654
244712043,245417437
245245761,245246191
53016532,187963265
246060423,246060476
246046484,246046488
245349004,245479824
246114374,246958235
245297752,244688165
245241107,246142947
244690758,202482931
245297335,245723113
244299205,244302282
155820812,51413966
245774358,245774600
245251479,246409858
244753845,244754435
245244274,246144572
250212614,250212618
119264177,245789076
245329078,244688630
245437794,245997253
183925718,245479824
183887298,246119498
244316745,245256534
245213767,246188591
87877663,245939847
41914082,245352697
244772906,245241093
245476782,245476786
195531984,244757147
245156133,245156137
244743580,244761351
246103283,246400402
100327411,246250121
246044043,21192171
245297355,245406561
245153055,246160905
80894142,246057158
246047949,245440148
244377809,244377813
245426078,246403424
250228117,250228123
245436165,246178763
245747491,245747493
246144552,203606159
244761351,245437557
51413966,44993646
244677467,244677464
244298328,244794763
244308926,245427805
245747801,25847646
244730702,244736727
246407418,246407423
86332534,245731303
196021271,245750059
244724562,194950104
63673807,58126772
183469919,244689630
244796060,244796058
92976790,245232373
245280416,245436160
245441241,245441235
245424171,245724926
119086419,245276303
244771200,244771206
245850066,245939847
236493843,244760276
229108361,245432346
245150103,245150099
245818969,245819119
246087390,246366503
244278907,245150103
245197895,245416743
245151621,245418619
194950100,244728565
245397206,245240999
233646478,245776724
245336566,245480394
245417321,245434063
245155183,245155190
245490122,245245186
245835888,245835895
202086547,39451221
25546648,168628008
245188409,246089457
245416739,245416332
195531984,56452216
245437580,245988067
181296209,245238604
245782188,245782193
183829131,202981684
105937457,244688143
245273833,184086368
245439833,245439829
207539690,245151871
194950104,244748072
244691826,244691857
244728565,244730003
244715509,244715515
245243365,202971560
245165576,245165586
244279644,245724931
245755602,245755606
244724166,194950100
10982448,245261206
245724984,245725071
245198745,246160071
244678015,245265356
245283218,245438377
194950102,244760276
23358674,244688589
245502604,246118123
244731194,244736325
244798302,203609818
245790838,84362098
244662666,246077501
246048663,246048669
244748315,244751789
245491902,245984078
245431811,245431806
244758258,245270528
244715779,244715786
244309915,245288920
244763077,245270528
244742087,245988067
244755126,244758258
245437794,245932267
246059689,246059694
245216736,245216741
245867603,246135059
245479852,245479941
246112283,250207945
245282990,245993942
246053298,245440150
148317771,244684996
246154209,246400751
245205655,245213767
245177384,246078972
246058570,246403435
121910467,246036444
245152341,245268715
245152057,245268715
245372179,245939847
244681169,244681167
245140492,246105571
245436160,245436162
772431,245438786
246059660,246059664
203606077,244693721
245866447,245968118
245760468,245760478
244714455,244714459
246120697,135905750
250228395,250228404
244736325,244742048
245154016,245194812
245436162,245932267
244352841,245475534
244802772,202483992
244337091,91310452
244328000,244688642
244304936,245355036
106614090,245784117
245867174,245241734
194950100,244730003
245439826,246043185
244735870,245280416
245202950,245273833
246139307,245417435
194950105,194950102
177692478,245407748
245268715,245268725
244750417,244750737
245402490,245827020
245152656,245152655
250227329,250227333
244659797,241985683
245920447,246140269
244748315,245991427
245502575,245502583
244691820,244691816
245424811,245424768
245479553,245479561
245771425,245771431
63673807,57741717
244668062,244667670
246378448,54633825
245303975,245457503
244684022,246102968
244724166,244756712
244660445,245153601
246106317,246470188
244717039,245231975
202971560,246030819
244672947,244685948
133888892,56521489
245768465,245768474
244725705,244751101
244713473,244713483
245439836,245439829
245759904,245759916
245422540,245422539
246047959,246047968
194950102,245274458
244724562,244730702
198676107,8618415
109145051,246096958
244680557,245244796
245494207,245984078
244745788,245436162
245464283,203609674
245286994,33018929
245475640,245475646
84810970,245751311
246043450,246043453
246050257,246050591
